ip_address,http_status,latitude,longitude,user name,time,city,state
172.92.60.68/1,86,37.1894,-121.7053,slinsaypq@guardian.co.uk,2020-04-26 19:41:42,Palo Alto,California
39.134.217.27/4,96,35.3039,-119.1056,svestpr@apple.com,2020-02-05 00:32:49,Bakersfield,California
132.172.35.44/4,89,21.3095,-157.863,hdabelps@nationalgeographic.com,2020-11-18 14:52:19,Honolulu,Hawaii
71.82.192.112/1,61,36.7949,-119.7604,fsarfasspt@newyorker.com,2020-12-10 10:28:03,Fresno,California
109.64.96.22/10,41,33.9754,-118.417,ciannellipu@instagram.com,2020-04-06 23:52:03,Los Angeles,California
245.104.228.8/11,11,27.9654,-82.8001,pschirachpv@epa.gov,2020-03-20 23:26:57,Clearwater,Florida
59.189.82.253/20,69,41.0456,-85.3058,toppypw@examiner.com,2020-05-16 07:35:54,Fort Wayne,Indiana
119.227.237.92/1,17,35.26,-80.8042,adyepx@disqus.com,2021-01-15 04:56:42,Charlotte,North Carolina
165.71.181.114/2,39,41.0114,-74.3048,bpullpy@google.ca,2020-09-07 08:30:36,Paterson,New Jersey
30.93.218.241/3,45,40.6869,-73.8501,sbrashierpz@ow.ly,2021-01-21 05:42:51,Jamaica,New York
89.172.101.126/25,89,29.6785,-82.3679,emalcolmsonq0@dailymotion.com,2020-05-29 06:09:51,Gainesville,Florida
189.80.69.67/13,97,34.0585,-118.3012,agarfitq1@theatlantic.com,2020-04-02 22:16:00,Los Angeles,California
229.121.86.251/30,28,35.4259,-97.5261,tkubistaq2@a8.net,2020-02-22 05:19:12,Oklahoma City,Oklahoma
79.208.183.63/26,21,21.3062,-157.8585,sburnyeatq3@hugedomains.com,2020-01-05 09:33:17,Honolulu,Hawaii
117.116.116.202/12,59,33.4061,-112.0265,otallantq4@senate.gov,2020-04-18 18:12:13,Phoenix,Arizona
102.254.30.166/14,21,39.9523,-83.078,jerieq5@who.int,2020-10-17 11:15:11,Columbus,Ohio
188.175.238.137/29,27,31.4647,-100.39,rburrellq6@ucla.edu,2020-05-27 20:14:26,San Angelo,Texas
214.114.199.181/21,57,30.6521,-96.341,lmelbourneq7@nih.gov,2020-02-17 01:51:02,College Station,Texas
219.250.193.60/2,47,40.7808,-73.9772,efayreq8@xinhuanet.com,2020-08-22 02:59:19,New York City,New York
229.196.151.103/24,95,38.8247,-104.562,zgerredq9@github.com,2021-01-12 00:42:02,Colorado Springs,Colorado
220.119.104.15/13,29,36.7464,-119.6397,eboxerqa@imgur.com,2020-07-23 15:31:22,Fresno,California
49.160.109.145/2,100,32.7699,-96.743,tvenmoreqb@soundcloud.com,2020-02-19 09:12:25,Dallas,Texas
236.35.31.87/17,28,30.1876,-97.7472,ysalvatoreqc@about.com,2020-05-12 11:34:07,Austin,Texas
186.180.2.183/15,30,40.9317,-96.6045,ieberzqd@engadget.com,2020-05-26 01:17:21,Lincoln,Nebraska
53.98.19.220/7,95,43.006,-87.9429,zscarrisbrickqe@opera.com,2020-11-30 02:38:23,Milwaukee,Wisconsin
36.112.173.47/4,100,37.9625,-121.2624,lstlouisqf@tripadvisor.com,2020-11-08 08:54:29,Stockton,California
137.136.69.14/10,75,40.7107,-74.2131,afowlerqg@deviantart.com,2020-06-12 01:54:51,Newark,New Jersey
199.133.159.93/27,14,39.5645,-75.597,mirnisqh@google.pl,2020-12-12 20:32:13,Wilmington,Delaware
208.237.205.215/10,47,35.2211,-85.2091,kgillingwaterqi@privacy.gov.au,2020-04-02 01:13:00,Chattanooga,Tennessee
139.103.160.43/3,90,42.9335,-78.8115,roraffertyqj@squarespace.com,2020-07-10 02:48:01,Buffalo,New York
214.239.184.70/17,75,38.6128,-90.2185,lmenureqk@jimdo.com,2020-07-07 03:39:10,Saint Louis,Missouri
12.40.70.108/2,100,45.2009,-93.8881,myouteadql@mysql.com,2020-04-15 16:36:52,Monticello,Minnesota
204.195.216.41/21,29,34.0268,-84.2422,aoswaldqm@phpbb.com,2020-01-02 11:48:50,Alpharetta,Georgia
43.152.231.170/27,50,40.4598,-79.8224,owhetlandqn@sina.com.cn,2021-01-21 06:53:27,Pittsburgh,Pennsylvania
22.17.23.140/24,54,34.8337,-92.3289,rlaboneqo@dedecms.com,2020-02-02 03:36:25,North Little Rock,Arkansas
43.51.167.80/12,88,33.0169,-116.846,nletcherqp@ft.com,2020-02-26 19:17:02,San Diego,California
61.112.87.240/16,21,25.8507,-80.2366,bvowellsqq@goo.gl,2021-01-15 11:16:51,Miami,Florida
110.139.138.35/18,34,26.6104,-80.1683,tgauvainqr@imdb.com,2020-11-11 18:10:04,Lake Worth,Florida
76.96.46.72/11,90,32.3218,-90.1771,amcgerrqs@microsoft.com,2020-07-14 10:05:42,Jackson,Mississippi
215.42.71.10/7,23,40.8956,-81.433,rhertwellqt@cbsnews.com,2020-04-30 02:29:41,Canton,Ohio
34.220.87.109/27,65,40.5973,-74.0768,bbolzmannqu@cnbc.com,2020-04-12 01:40:57,Staten Island,New York
236.186.64.70/1,26,42.8614,-78.8206,mannetsqv@washington.edu,2020-08-26 13:50:00,Buffalo,New York
119.80.49.125/9,53,33.7866,-118.2987,bpancoastqw@example.com,2020-11-11 00:56:33,Torrance,California
104.131.197.156/10,94,29.834,-95.4342,kevershedqx@moonfruit.com,2020-07-20 13:49:42,Houston,Texas
126.210.2.174/13,61,35.4015,-101.8951,lburgessqy@yahoo.co.jp,2020-12-12 14:10:35,Amarillo,Texas
205.237.72.177/20,47,35.2072,-80.9568,lphilpotqz@intel.com,2020-10-14 18:46:01,Charlotte,North Carolina
137.178.205.174/8,6,27.9139,-82.7157,ntallmanr0@biblegateway.com,2020-02-10 13:40:37,Clearwater,Florida
195.247.69.108/22,41,47.2061,-122.4822,aferrarar1@cocolog-nifty.com,2020-02-05 04:05:17,Tacoma,Washington
235.135.218.232/12,49,39.9496,-75.1637,tblackburnr2@fema.gov,2020-11-11 18:12:46,Philadelphia,Pennsylvania
123.6.144.101/12,54,27.9654,-82.8001,ecaminr3@intel.com,2020-01-27 05:00:31,Clearwater,Florida
129.72.211.100/24,40,30.0211,-94.1157,bstellinor4@cisco.com,2020-05-20 20:57:24,Beaumont,Texas
72.116.38.155/2,72,41.6649,-91.5151,ssalasarr5@ucoz.com,2020-09-17 05:52:16,Iowa City,Iowa
181.136.127.25/18,77,39.1848,-84.3448,phaskeyr6@discovery.com,2020-01-19 05:58:50,Cincinnati,Ohio
222.92.227.93/5,42,42.3749,-83.1087,dbuckstonr7@tuttocitta.it,2020-11-04 04:20:01,Detroit,Michigan
26.120.202.16/11,5,39.5645,-75.597,mcausticr8@a8.net,2020-06-03 12:31:59,Newark,Delaware
35.213.22.40/6,73,33.7866,-118.2987,vdunphier9@uol.com.br,2020-08-07 08:44:06,Alhambra,California
19.11.98.173/30,99,38.2968,-81.5547,amacdonellra@webeden.co.uk,2021-01-15 10:35:35,Charleston,West Virginia
142.57.203.193/4,68,30.486,-91.1481,ewinfindinerb@goo.gl,2020-03-06 12:33:13,Baton Rouge,Louisiana
218.141.48.80/26,51,30.033,-89.8826,mingallrc@slate.com,2020-04-01 23:16:46,New Orleans,Louisiana
122.23.221.36/1,55,33.7169,-112.238,eleeserd@friendfeed.com,2020-03-17 14:17:40,Peoria,Arizona
4.169.13.171/1,4,38.8318,-77.2888,fmcalinionre@si.edu,2020-10-06 09:45:13,Reston,Virginia
253.13.245.37/15,43,35.2017,-89.9715,cwinskillrf@cdc.gov,2020-10-13 10:03:30,Memphis,Tennessee
72.54.58.126/22,46,38.2968,-81.5547,bbownasrg@bloglovin.com,2020-11-22 10:00:45,Charleston,West Virginia
132.204.100.78/3,23,47.1126,-122.7794,orosevearrh@biglobe.ne.jp,2020-08-16 14:19:47,Olympia,Washington
135.112.156.11/25,19,28.0081,-82.5805,acaferi@is.gd,2020-10-10 17:42:20,Tampa,Florida
66.100.152.89/27,78,31.6948,-106.3,fdowtryrj@cdbaby.com,2020-03-28 01:26:46,El Paso,Texas
247.100.89.234/14,15,35.2017,-89.9715,pmullinrk@furl.net,2020-06-27 17:29:13,Memphis,Tennessee
248.160.69.105/30,78,44.2595,-72.585,ljukubczakrl@indiegogo.com,2020-08-27 00:24:09,Montpelier,Vermont
217.74.226.245/11,43,29.9686,-90.0646,ckennefordrm@harvard.edu,2020-05-21 10:52:38,New Orleans,Louisiana
248.112.70.15/17,23,38.8933,-77.0146,ssmithinrn@lulu.com,2020-07-29 08:46:41,Washington,District of Columbia
164.137.52.253/8,81,40.8085,-73.9198,kgorglerro@google.ca,2020-08-26 01:38:21,Bronx,New York
115.84.106.232/21,75,45.7246,-111.1238,bstrethillrp@apple.com,2020-04-11 08:17:06,Bozeman,Montana
173.188.94.41/25,62,39.0429,-95.7697,lgriffithsrq@merriam-webster.com,2020-12-17 13:09:10,Topeka,Kansas
242.235.237.164/17,100,32.7673,-96.7776,vhercherr@cbsnews.com,2020-09-26 02:20:42,Dallas,Texas
